1559517256447, 28633, 520, 400, 523
1559517256461, 28645, 521, 400, 520
1559517256474, 28658, 521, 398, 516
1559517256487, 28672, 522, 397, 513
1559517256499, 28684, 521, 396, 511
1559517256513, 28697, 521, 397, 513
1559517256526, 28710, 521, 399, 515
1559517256538, 28724, 521, 401, 518
1559517256552, 28736, 521, 402, 519
1559517256564, 28749, 521, 402, 519
1559517256578, 28763, 521, 401, 516
1559517256591, 28776, 522, 398, 511
1559517256605, 28788, 522, 396, 508
1559517256617, 28802, 522, 395, 507
1559517256630, 28815, 522, 395, 508
1559517256645, 28827, 521, 395, 511
1559517256657, 28840, 520, 397, 513
1559517256668, 28854, 520, 397, 514
1559517256681, 28867, 519, 397, 514
1559517256695, 28879, 519, 396, 512
1559517256708, 28893, 519, 395, 509
1559517256721, 28906, 520, 394, 507
1559517256733, 28918, 520, 395, 507
1559517256746, 28932, 520, 396, 508
1559517256760, 28945, 520, 397, 511
1559517256772, 28958, 519, 399, 512
1559517256786, 28971, 519, 400, 513
1559517256799, 28984, 519, 401, 512
1559517256812, 28997, 520, 400, 510
1559517256825, 29009, 520, 400, 508
1559517256839, 29023, 521, 399, 505
1559517256851, 29036, 522, 399, 504
1559517256865, 29049, 523, 400, 504
1559517256877, 29062, 524, 401, 506
1559517256890, 29075, 525, 403, 507
1559517256903, 29088, 526, 403, 507
1559517256916, 29102, 530, 402, 505
1559517256930, 29114, 534, 405, 498
1559517256942, 29127, 537, 396, 491
1559517256956, 29140, 535, 395, 486
1559517256969, 29153, 533, 395, 486
1559517256981, 29166, 533, 396, 492
1559517257000, 29179, 533, 398, 498
1559517257007, 29193, 532, 401, 499
1559517257021, 29205, 533, 401, 496
1559517257034, 29218, 533, 399, 491
1559517257047, 29232, 534, 399, 484
1559517257061, 29244, 534, 399, 480
1559517257073, 29257, 534, 398, 480
1559517257086, 29271, 534, 403, 482
1559517257099, 29284, 534, 403, 486
1559517257112, 29296, 533, 404, 486
1559517257125, 29309, 532, 406, 485
1559517257139, 29323, 533, 405, 484
1559517257151, 29336, 532, 406, 483
1559517257164, 29348, 531, 406, 483
1559517257178, 29362, 530, 407, 483
1559517257191, 29375, 531, 408, 483
1559517257202, 29387, 531, 410, 484
1559517257216, 29401, 531, 411, 485
1559517257229, 29414, 531, 411, 484
1559517257243, 29427, 532, 411, 483
1559517257255, 29440, 534, 411, 481
1559517257268, 29453, 535, 410, 478
1559517257281, 29466, 535, 410, 476
1559517257295, 29478, 536, 412, 478
1559517257308, 29492, 535, 412, 480
1559517257320, 29505, 534, 415, 483
1559517257334, 29518, 532, 416, 486
1559517257346, 29531, 532, 415, 485
1559517257360, 29544, 533, 415, 483
1559517257373, 29557, 534, 413, 479
1559517257386, 29570, 536, 412, 475
1559517257399, 29583, 538, 411, 471
1559517257412, 29596, 539, 412, 471
1559517257425, 29609, 539, 413, 473
1559517257438, 29622, 537, 414, 478
1559517257451, 29635, 536, 418, 484
1559517257464, 29648, 534, 419, 485
1559517257478, 29662, 534, 417, 484
1559517257491, 29674, 536, 415, 479
1559517257503, 29687, 538, 411, 473
1559517257516, 29701, 540, 411, 469
1559517257529, 29713, 540, 412, 470
1559517257543, 29726, 541, 413, 475
1559517257555, 29740, 540, 416, 481
1559517257569, 29753, 538, 416, 485
1559517257582, 29765, 538, 412, 484
1559517257594, 29778, 539, 407, 479
1559517257607, 29792, 540, 399, 475
1559517257621, 29805, 542, 393, 471
1559517257632, 29817, 543, 389, 471
1559517257647, 29831, 543, 388, 474
1559517257659, 29844, 543, 388, 480
1559517257672, 29856, 543, 390, 484
1559517257685, 29870, 542, 392, 485
1559517257698, 29883, 542, 392, 481
1559517257712, 29896, 542, 394, 475
1559517257729, 29908, 543, 391, 471
1559517257737, 29922, 542, 394, 471
1559517257750, 29935, 540, 398, 476
1559517257763, 29947, 538, 403, 483
1559517257778, 29961, 536, 407, 487
1559517257790, 29974, 533, 410, 490
1559517257803, 29987, 533, 409, 489
1559517257815, 30000, 534, 408, 486
1559517257830, 30013, 534, 408, 484
1559517257842, 30026, 532, 409, 487
1559517257854, 30039, 531, 410, 490
1559517257867, 30052, 532, 413, 493
1559517257881, 30065, 534, 414, 492
1559517257894, 30078, 536, 414, 490
1559517257906, 30091, 538, 414, 489
1559517257920, 30104, 538, 414, 489
1559517257933, 30117, 537, 415, 492
1559517257947, 30131, 539, 415, 492
1559517257961, 30143, 543, 415, 490
1559517257972, 30156, 545, 415, 489
1559517257984, 30170, 548, 415, 488
1559517257998, 30182, 549, 414, 490
1559517258011, 30195, 549, 413, 492
1559517258024, 30209, 548, 411, 493
1559517258037, 30222, 548, 409, 494
1559517258050, 30234, 549, 407, 492
1559517258064, 30247, 551, 404, 490
1559517258076, 30261, 553, 402, 486
1559517258089, 30274, 555, 402, 485
1559517258102, 30286, 557, 402, 484
1559517258115, 30300, 558, 402, 485
1559517258128, 30313, 558, 402, 486
1559517258143, 30325, 558, 403, 488
1559517258154, 30339, 558, 403, 489
1559517258166, 30352, 558, 402, 489
1559517258180, 30365, 558, 402, 489
1559517258193, 30377, 558, 402, 488
1559517258206, 30391, 558, 401, 488
1559517258220, 30404, 556, 401, 488
1559517258233, 30416, 553, 401, 491
1559517258247, 30430, 550, 402, 493
1559517258259, 30443, 548, 403, 496
1559517258272, 30456, 548, 404, 496
1559517258284, 30469, 547, 403, 495
1559517258298, 30482, 547, 402, 492
1559517258311, 30495, 548, 401, 489
1559517258324, 30508, 548, 399, 488
1559517258337, 30521, 547, 397, 487
1559517258350, 30534, 546, 395, 487
1559517258364, 30547, 545, 394, 487
1559517258375, 30560, 544, 392, 488
1559517258389, 30573, 543, 391, 489
1559517258401, 30586, 542, 389, 490
1559517258414, 30600, 541, 389, 490
1559517258429, 30612, 541, 389, 490
1559517258441, 30625, 540, 389, 490
1559517258454, 30639, 540, 391, 491
1559517258467, 30651, 538, 392, 491
1559517258480, 30664, 537, 394, 492
1559517258494, 30678, 535, 395, 492
1559517258506, 30691, 534, 397, 493
1559517258519, 30703, 532, 399, 494
1559517258532, 30716, 530, 401, 494
1559517258545, 30730, 528, 403, 495
1559517258566, 30742, 527, 405, 495
1559517258572, 30755, 525, 406, 496
1559517258584, 30769, 524, 403, 498
1559517258598, 30782, 522, 407, 498
1559517258610, 30794, 521, 405, 498
